user_id,title,genre,watch_count,watch_hours,last_watched,rating,liked,device,age_group,viewing_history
U359,The Silence of the Lambs,Thriller,12,23.6,2025-05-24 10:31:25,4.0,False,gaming-console,18-25,"[{""timestamp"": ""2025-04-29 10:31"", ""duration_min"": 62}, {""timestamp"": ""2025-04-02 10:31"", ""duration_min"": 23}, {""timestamp"": ""2025-05-06 10:31"", ""duration_min"": 92}, {""timestamp"": ""2025-05-23 10:31"", ""duration_min"": 70}, {""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 20}]"
U360,Mad Max: Fury Road,Action,16,32.0,2025-06-05 10:31:25,4.0,False,laptop,18-25,"[{""timestamp"": ""2025-05-19 10:31"", ""duration_min"": 72}, {""timestamp"": ""2025-04-15 10:31"", ""duration_min"": 32}]"
U361,The Matrix,Sci-Fi,16,36.3,2025-05-31 10:31:25,3.0,True,smart-tv,56+,"[{""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 62}]"
U362,The Silence of the Lambs,Thriller,10,19.7,2025-03-29 10:31:25,1.0,False,smart-tv,18-25,"[{""timestamp"": ""2025-02-10 10:31"", ""duration_min"": 85}, {""timestamp"": ""2025-02-23 10:31"", ""duration_min"": 99}, {""timestamp"": ""2025-03-07 10:31"", ""duration_min"": 105}, {""timestamp"": ""2025-03-27 10:31"", ""duration_min"": 23}]"
U363,The Shawshank Redemption,Drama,13,30.8,2025-04-12 10:31:25,5.0,False,tablet,56+,"[{""timestamp"": ""2025-02-11 10:31"", ""duration_min"": 23}, {""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 24}, {""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 90}]"
U364,The Shawshank Redemption,Drama,19,45.0,2025-04-09 10:31:25,,False,laptop,18-25,"[{""timestamp"": ""2025-03-12 10:31"", ""duration_min"": 31}, {""timestamp"": ""2025-03-11 10:31"", ""duration_min"": 77}, {""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 57}, {""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 89}]"
U365,Interstellar,Sci-Fi,20,56.3,2025-04-21 10:31:25,2.0,False,tablet,36-45,"[{""timestamp"": ""2025-02-26 10:31"", ""duration_min"": 90}, {""timestamp"": ""2025-03-01 10:31"", ""duration_min"": 127}]"
U366,Se7en,Thriller,4,8.5,2025-05-17 10:31:25,2.0,True,smart-tv,18-25,"[{""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 88}, {""timestamp"": ""2025-03-30 10:31"", ""duration_min"": 34}]"
U367,Interstellar,Sci-Fi,15,42.2,2025-05-12 10:31:25,1.0,False,tablet,26-35,"[{""timestamp"": ""2025-04-02 10:31"", ""duration_min"": 114}, {""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 23}, {""timestamp"": ""2025-04-12 10:31"", ""duration_min"": 120}, {""timestamp"": ""2025-04-24 10:31"", ""duration_min"": 89}]"
U368,Se7en,Thriller,19,40.2,2025-04-28 10:31:25,,True,tablet,56+,"[{""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 90}, {""timestamp"": ""2025-03-25 10:31"", ""duration_min"": 79}, {""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 110}, {""timestamp"": ""2025-04-27 10:31"", ""duration_min"": 31}]"
U369,The Shawshank Redemption,Drama,19,45.0,2025-04-09 10:31:25,2.0,True,smart-tv,56+,"[{""timestamp"": ""2025-02-11 10:31"", ""duration_min"": 107}]"
U370,The Silence of the Lambs,Thriller,16,31.5,2025-05-17 10:31:25,3.0,True,gaming-console,36-45,"[{""timestamp"": ""2025-03-25 10:31"", ""duration_min"": 73}, {""timestamp"": ""2025-04-22 10:31"", ""duration_min"": 26}]"
U371,Inception,Sci-Fi,17,41.9,2025-03-26 10:31:25,5.0,True,smart-tv,56+,"[{""timestamp"": ""2025-02-14 10:31"", ""duration_min"": 142}, {""timestamp"": ""2025-01-25 10:31"", ""duration_min"": 133}, {""timestamp"": ""2025-03-16 10:31"", ""duration_min"": 75}, {""timestamp"": ""2025-01-30 10:31"", ""duration_min"": 20}, {""timestamp"": ""2025-02-10 10:31"", ""duration_min"": 99}]"
U372,Mad Max: Fury Road,Action,13,26.0,2025-04-11 10:31:25,,False,tablet,18-25,"[{""timestamp"": ""2025-03-09 10:31"", ""duration_min"": 54}, {""timestamp"": ""2025-02-20 10:31"", ""duration_min"": 27}]"
U373,Mad Max: Fury Road,Action,17,34.0,2025-06-05 10:31:25,2.0,False,smart-tv,18-25,"[{""timestamp"": ""2025-04-20 10:31"", ""duration_min"": 98}, {""timestamp"": ""2025-05-22 10:31"", ""duration_min"": 87}]"
U374,The Godfather,Crime,7,20.4,2025-05-08 10:31:25,3.0,True,mobile,36-45,"[{""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 133}, {""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 30}, {""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 89}, {""timestamp"": ""2025-03-13 10:31"", ""duration_min"": 55}]"
U375,Inception,Sci-Fi,9,22.2,2025-05-28 10:31:25,3.0,False,laptop,56+,"[{""timestamp"": ""2025-05-15 10:31"", ""duration_min"": 146}, {""timestamp"": ""2025-04-23 10:31"", ""duration_min"": 32}]"
U376,Forrest Gump,Drama,7,16.6,2025-06-09 10:31:25,5.0,True,mobile,36-45,"[{""timestamp"": ""2025-05-17 10:31"", ""duration_min"": 30}]"
U377,The Silence of the Lambs,Thriller,18,35.4,2025-05-03 10:31:25,1.0,True,tablet,18-25,"[{""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 23}, {""timestamp"": ""2025-03-25 10:31"", ""duration_min"": 89}]"
U378,The Shawshank Redemption,Drama,14,33.1,2025-05-10 10:31:25,,False,mobile,46-55,"[{""timestamp"": ""2025-03-25 10:31"", ""duration_min"": 56}]"
U379,Interstellar,Sci-Fi,14,39.4,2025-04-27 10:31:25,1.0,False,mobile,46-55,"[{""timestamp"": ""2025-04-18 10:31"", ""duration_min"": 155}, {""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 165}, {""timestamp"": ""2025-03-07 10:31"", ""duration_min"": 160}]"
U380,The Dark Knight,Action,3,7.6,2025-04-10 10:31:25,,False,laptop,56+,"[{""timestamp"": ""2025-03-05 10:31"", ""duration_min"": 101}, {""timestamp"": ""2025-03-03 10:31"", ""duration_min"": 144}, {""timestamp"": ""2025-03-30 10:31"", ""duration_min"": 107}, {""timestamp"": ""2025-03-11 10:31"", ""duration_min"": 149}, {""timestamp"": ""2025-02-19 10:31"", ""duration_min"": 111}]"
U381,Forrest Gump,Drama,20,47.3,2025-06-02 10:31:25,3.0,True,gaming-console,36-45,"[{""timestamp"": ""2025-04-15 10:31"", ""duration_min"": 87}, {""timestamp"": ""2025-04-25 10:31"", ""duration_min"": 47}, {""timestamp"": ""2025-05-13 10:31"", ""duration_min"": 86}]"
U382,The Silence of the Lambs,Thriller,18,35.4,2025-05-25 10:31:25,1.0,False,gaming-console,26-35,"[{""timestamp"": ""2025-05-19 10:31"", ""duration_min"": 27}]"
U383,Interstellar,Sci-Fi,17,47.9,2025-05-31 10:31:25,5.0,False,smart-tv,18-25,"[{""timestamp"": ""2025-05-13 10:31"", ""duration_min"": 72}, {""timestamp"": ""2025-05-21 10:31"", ""duration_min"": 108}]"
U384,Inception,Sci-Fi,15,37.0,2025-05-08 10:31:25,4.0,False,gaming-console,26-35,"[{""timestamp"": ""2025-05-05 10:31"", ""duration_min"": 48}, {""timestamp"": ""2025-04-22 10:31"", ""duration_min"": 98}, {""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 122}]"
U385,The Silence of the Lambs,Thriller,1,2.0,2025-04-26 10:31:25,5.0,True,laptop,18-25,"[{""timestamp"": ""2025-03-17 10:31"", ""duration_min"": 73}]"
U386,The Matrix,Sci-Fi,2,4.5,2025-04-06 10:31:25,5.0,True,smart-tv,46-55,"[{""timestamp"": ""2025-03-19 10:31"", ""duration_min"": 80}, {""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 120}, {""timestamp"": ""2025-03-13 10:31"", ""duration_min"": 113}, {""timestamp"": ""2025-02-05 10:31"", ""duration_min"": 104}, {""timestamp"": ""2025-03-14 10:31"", ""duration_min"": 111}]"
U387,Se7en,Thriller,8,16.9,2025-05-09 10:31:25,3.0,True,laptop,56+,"[{""timestamp"": ""2025-03-25 10:31"", ""duration_min"": 69}, {""timestamp"": ""2025-03-30 10:31"", ""duration_min"": 56}]"
U388,Se7en,Thriller,2,4.2,2025-05-23 10:31:25,,True,smart-tv,36-45,"[{""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 41}, {""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 36}, {""timestamp"": ""2025-03-30 10:31"", ""duration_min"": 104}, {""timestamp"": ""2025-04-16 10:31"", ""duration_min"": 75}]"
U389,Interstellar,Sci-Fi,17,47.9,2025-04-20 10:31:25,3.0,True,laptop,18-25,"[{""timestamp"": ""2025-04-13 10:31"", ""duration_min"": 82}, {""timestamp"": ""2025-03-06 10:31"", ""duration_min"": 42}, {""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 145}]"
U390,The Godfather,Crime,10,29.2,2025-06-17 10:31:25,5.0,False,gaming-console,46-55,"[{""timestamp"": ""2025-06-07 10:31"", ""duration_min"": 171}, {""timestamp"": ""2025-04-27 10:31"", ""duration_min"": 86}, {""timestamp"": ""2025-06-10 10:31"", ""duration_min"": 166}, {""timestamp"": ""2025-05-15 10:31"", ""duration_min"": 119}]"
U391,The Silence of the Lambs,Thriller,4,7.9,2025-05-19 10:31:25,3.0,True,smart-tv,18-25,"[{""timestamp"": ""2025-04-12 10:31"", ""duration_min"": 27}]"
U392,The Godfather,Crime,6,17.5,2025-06-15 10:31:25,,False,smart-tv,56+,"[{""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 85}]"
U393,Interstellar,Sci-Fi,8,22.5,2025-05-06 10:31:25,2.0,True,laptop,26-35,"[{""timestamp"": ""2025-03-08 10:31"", ""duration_min"": 154}, {""timestamp"": ""2025-03-23 10:31"", ""duration_min"": 36}, {""timestamp"": ""2025-04-24 10:31"", ""duration_min"": 121}, {""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 138}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 57}]"
U394,The Dark Knight,Action,12,30.4,2025-05-14 10:31:25,4.0,True,tablet,36-45,"[{""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 89}]"
U395,The Dark Knight,Action,4,10.1,2025-03-25 10:31:25,5.0,False,smart-tv,18-25,"[{""timestamp"": ""2025-01-30 10:31"", ""duration_min"": 68}, {""timestamp"": ""2025-03-02 10:31"", ""duration_min"": 116}, {""timestamp"": ""2025-01-25 10:31"", ""duration_min"": 142}]"
U396,The Matrix,Sci-Fi,8,18.1,2025-06-02 10:31:25,1.0,False,laptop,36-45,"[{""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 110}, {""timestamp"": ""2025-05-10 10:31"", ""duration_min"": 118}, {""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 66}, {""timestamp"": ""2025-05-31 10:31"", ""duration_min"": 35}, {""timestamp"": ""2025-05-17 10:31"", ""duration_min"": 103}]"
U397,Interstellar,Sci-Fi,9,25.4,2025-05-05 10:31:25,5.0,True,smart-tv,56+,"[{""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 82}]"
U398,Mad Max: Fury Road,Action,18,36.0,2025-05-28 10:31:25,5.0,False,smart-tv,36-45,"[{""timestamp"": ""2025-05-22 10:31"", ""duration_min"": 63}, {""timestamp"": ""2025-04-29 10:31"", ""duration_min"": 97}, {""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 90}]"
U399,Interstellar,Sci-Fi,14,39.4,2025-04-28 10:31:25,5.0,True,mobile,46-55,"[{""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 49}, {""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 161}, {""timestamp"": ""2025-03-13 10:31"", ""duration_min"": 155}]"
U400,Forrest Gump,Drama,10,23.7,2025-04-01 10:31:25,1.0,False,gaming-console,46-55,"[{""timestamp"": ""2025-03-08 10:31"", ""duration_min"": 90}, {""timestamp"": ""2025-02-17 10:31"", ""duration_min"": 94}]"
U401,The Shawshank Redemption,Drama,4,9.5,2025-05-08 10:31:25,,False,laptop,36-45,"[{""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 31}, {""timestamp"": ""2025-03-27 10:31"", ""duration_min"": 71}, {""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 82}, {""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 47}, {""timestamp"": ""2025-04-27 10:31"", ""duration_min"": 50}]"
U402,The Shawshank Redemption,Drama,10,23.7,2025-05-26 10:31:25,,True,mobile,18-25,"[{""timestamp"": ""2025-05-07 10:31"", ""duration_min"": 81}, {""timestamp"": ""2025-05-12 10:31"", ""duration_min"": 99}, {""timestamp"": ""2025-05-23 10:31"", ""duration_min"": 49}, {""timestamp"": ""2025-05-02 10:31"", ""duration_min"": 32}]"
U403,The Shawshank Redemption,Drama,17,40.2,2025-06-09 10:31:25,4.0,False,mobile,18-25,"[{""timestamp"": ""2025-05-04 10:31"", ""duration_min"": 94}, {""timestamp"": ""2025-04-25 10:31"", ""duration_min"": 77}]"
U404,Forrest Gump,Drama,5,11.8,2025-04-21 10:31:25,,False,laptop,18-25,"[{""timestamp"": ""2025-03-07 10:31"", ""duration_min"": 96}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 44}]"
U405,The Shawshank Redemption,Drama,17,40.2,2025-03-28 10:31:25,2.0,False,smart-tv,26-35,"[{""timestamp"": ""2025-02-19 10:31"", ""duration_min"": 71}, {""timestamp"": ""2025-01-28 10:31"", ""duration_min"": 73}]"
U406,Interstellar,Sci-Fi,5,14.1,2025-06-14 10:31:25,2.0,True,gaming-console,18-25,"[{""timestamp"": ""2025-06-05 10:31"", ""duration_min"": 129}, {""timestamp"": ""2025-05-29 10:31"", ""duration_min"": 166}]"
U407,Forrest Gump,Drama,2,4.7,2025-05-17 10:31:25,5.0,False,smart-tv,18-25,"[{""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 51}, {""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 135}, {""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 131}]"
U408,The Silence of the Lambs,Thriller,8,15.7,2025-04-18 10:31:25,2.0,False,tablet,46-55,"[{""timestamp"": ""2025-03-21 10:31"", ""duration_min"": 72}, {""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 71}]"
U409,Inception,Sci-Fi,15,37.0,2025-04-27 10:31:25,3.0,False,mobile,46-55,"[{""timestamp"": ""2025-03-30 10:31"", ""duration_min"": 102}, {""timestamp"": ""2025-03-05 10:31"", ""duration_min"": 72}, {""timestamp"": ""2025-03-22 10:31"", ""duration_min"": 22}]"
U410,The Dark Knight,Action,8,20.3,2025-03-23 10:31:25,2.0,True,gaming-console,56+,"[{""timestamp"": ""2025-03-07 10:31"", ""duration_min"": 152}, {""timestamp"": ""2025-03-06 10:31"", ""duration_min"": 125}, {""timestamp"": ""2025-01-22 10:31"", ""duration_min"": 123}, {""timestamp"": ""2025-03-19 10:31"", ""duration_min"": 142}, {""timestamp"": ""2025-01-31 10:31"", ""duration_min"": 124}]"
U411,The Shawshank Redemption,Drama,10,23.7,2025-05-08 10:31:25,1.0,True,laptop,46-55,"[{""timestamp"": ""2025-04-02 10:31"", ""duration_min"": 136}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 49}, {""timestamp"": ""2025-04-04 10:31"", ""duration_min"": 90}, {""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 66}]"
U412,Se7en,Thriller,17,36.0,2025-04-12 10:31:25,3.0,False,smart-tv,36-45,"[{""timestamp"": ""2025-03-30 10:31"", ""duration_min"": 42}, {""timestamp"": ""2025-02-13 10:31"", ""duration_min"": 88}]"
U413,The Dark Knight,Action,10,25.3,2025-05-21 10:31:25,4.0,False,smart-tv,56+,"[{""timestamp"": ""2025-05-20 10:31"", ""duration_min"": 135}]"
U414,The Matrix,Sci-Fi,20,45.3,2025-06-08 10:31:25,4.0,False,laptop,36-45,"[{""timestamp"": ""2025-06-05 10:31"", ""duration_min"": 25}]"
U415,Se7en,Thriller,12,25.4,2025-04-19 10:31:25,4.0,False,laptop,36-45,"[{""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 102}, {""timestamp"": ""2025-02-24 10:31"", ""duration_min"": 26}]"
U416,The Matrix,Sci-Fi,13,29.5,2025-04-16 10:31:25,5.0,False,mobile,56+,"[{""timestamp"": ""2025-03-24 10:31"", ""duration_min"": 29}, {""timestamp"": ""2025-02-27 10:31"", ""duration_min"": 111}, {""timestamp"": ""2025-04-15 10:31"", ""duration_min"": 34}]"
U417,The Dark Knight,Action,3,7.6,2025-06-07 10:31:25,4.0,True,tablet,26-35,"[{""timestamp"": ""2025-04-15 10:31"", ""duration_min"": 114}, {""timestamp"": ""2025-06-04 10:31"", ""duration_min"": 28}, {""timestamp"": ""2025-04-21 10:31"", ""duration_min"": 113}]"
U418,The Silence of the Lambs,Thriller,1,2.0,2025-04-23 10:31:25,1.0,False,gaming-console,56+,"[{""timestamp"": ""2025-02-28 10:31"", ""duration_min"": 62}, {""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 73}, {""timestamp"": ""2025-03-24 10:31"", ""duration_min"": 43}]"
U419,Mad Max: Fury Road,Action,9,18.0,2025-06-04 10:31:25,5.0,True,gaming-console,18-25,"[{""timestamp"": ""2025-04-10 10:31"", ""duration_min"": 110}, {""timestamp"": ""2025-05-26 10:31"", ""duration_min"": 93}, {""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 99}, {""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 59}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 54}]"
U420,The Matrix,Sci-Fi,20,45.3,2025-05-17 10:31:25,3.0,False,mobile,46-55,"[{""timestamp"": ""2025-04-13 10:31"", ""duration_min"": 124}, {""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 69}]"
U421,The Silence of the Lambs,Thriller,9,17.7,2025-04-21 10:31:25,2.0,True,mobile,46-55,"[{""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 53}, {""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 49}, {""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 96}, {""timestamp"": ""2025-03-24 10:31"", ""duration_min"": 83}, {""timestamp"": ""2025-03-24 10:31"", ""duration_min"": 106}]"
U422,The Shawshank Redemption,Drama,2,4.7,2025-04-29 10:31:25,4.0,False,tablet,26-35,"[{""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 126}]"
U423,Mad Max: Fury Road,Action,16,32.0,2025-06-07 10:31:25,2.0,False,laptop,46-55,"[{""timestamp"": ""2025-04-28 10:31"", ""duration_min"": 74}, {""timestamp"": ""2025-04-18 10:31"", ""duration_min"": 48}, {""timestamp"": ""2025-05-05 10:31"", ""duration_min"": 80}]"
U424,The Shawshank Redemption,Drama,19,45.0,2025-05-10 10:31:25,2.0,True,smart-tv,18-25,"[{""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 105}, {""timestamp"": ""2025-04-16 10:31"", ""duration_min"": 55}, {""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 65}, {""timestamp"": ""2025-04-28 10:31"", ""duration_min"": 91}]"
U425,The Godfather,Crime,20,58.3,2025-04-20 10:31:25,5.0,True,gaming-console,26-35,"[{""timestamp"": ""2025-02-25 10:31"", ""duration_min"": 143}, {""timestamp"": ""2025-04-10 10:31"", ""duration_min"": 169}, {""timestamp"": ""2025-04-18 10:31"", ""duration_min"": 28}]"
U426,Mad Max: Fury Road,Action,15,30.0,2025-03-25 10:31:25,2.0,False,tablet,46-55,"[{""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 82}, {""timestamp"": ""2025-01-26 10:31"", ""duration_min"": 60}]"
U427,The Shawshank Redemption,Drama,16,37.9,2025-04-17 10:31:25,3.0,True,smart-tv,26-35,"[{""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 76}, {""timestamp"": ""2025-03-09 10:31"", ""duration_min"": 119}, {""timestamp"": ""2025-03-03 10:31"", ""duration_min"": 44}, {""timestamp"": ""2025-04-16 10:31"", ""duration_min"": 53}]"
U428,The Dark Knight,Action,13,32.9,2025-06-16 10:31:25,4.0,True,mobile,26-35,"[{""timestamp"": ""2025-04-29 10:31"", ""duration_min"": 64}, {""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 51}, {""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 65}]"
U429,Forrest Gump,Drama,8,18.9,2025-04-30 10:31:25,3.0,True,gaming-console,56+,"[{""timestamp"": ""2025-04-04 10:31"", ""duration_min"": 68}]"
U430,Se7en,Thriller,18,38.1,2025-03-29 10:31:25,4.0,False,tablet,36-45,"[{""timestamp"": ""2025-03-07 10:31"", ""duration_min"": 24}, {""timestamp"": ""2025-03-04 10:31"", ""duration_min"": 37}, {""timestamp"": ""2025-02-16 10:31"", ""duration_min"": 57}, {""timestamp"": ""2025-02-28 10:31"", ""duration_min"": 108}]"
U431,The Godfather,Crime,18,52.5,2025-05-06 10:31:25,,True,laptop,46-55,"[{""timestamp"": ""2025-04-21 10:31"", ""duration_min"": 122}, {""timestamp"": ""2025-04-16 10:31"", ""duration_min"": 56}, {""timestamp"": ""2025-04-02 10:31"", ""duration_min"": 104}, {""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 90}]"
U432,The Silence of the Lambs,Thriller,1,2.0,2025-05-07 10:31:25,,False,mobile,36-45,"[{""timestamp"": ""2025-04-23 10:31"", ""duration_min"": 51}, {""timestamp"": ""2025-04-12 10:31"", ""duration_min"": 60}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 106}, {""timestamp"": ""2025-05-04 10:31"", ""duration_min"": 114}, {""timestamp"": ""2025-04-04 10:31"", ""duration_min"": 51}]"
U433,Inception,Sci-Fi,16,39.5,2025-06-16 10:31:25,4.0,False,smart-tv,46-55,"[{""timestamp"": ""2025-05-24 10:31"", ""duration_min"": 121}, {""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 87}, {""timestamp"": ""2025-05-19 10:31"", ""duration_min"": 111}]"
U434,Forrest Gump,Drama,7,16.6,2025-04-09 10:31:25,4.0,True,smart-tv,56+,"[{""timestamp"": ""2025-02-19 10:31"", ""duration_min"": 26}, {""timestamp"": ""2025-03-28 10:31"", ""duration_min"": 63}]"
U435,The Dark Knight,Action,7,17.7,2025-04-17 10:31:25,,False,tablet,18-25,"[{""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 80}, {""timestamp"": ""2025-03-21 10:31"", ""duration_min"": 102}, {""timestamp"": ""2025-04-10 10:31"", ""duration_min"": 63}]"
U436,Se7en,Thriller,4,8.5,2025-05-19 10:31:25,5.0,True,tablet,26-35,"[{""timestamp"": ""2025-04-30 10:31"", ""duration_min"": 89}]"
U437,Mad Max: Fury Road,Action,14,28.0,2025-05-05 10:31:25,4.0,False,smart-tv,36-45,"[{""timestamp"": ""2025-03-24 10:31"", ""duration_min"": 98}, {""timestamp"": ""2025-04-20 10:31"", ""duration_min"": 23}, {""timestamp"": ""2025-04-22 10:31"", ""duration_min"": 102}, {""timestamp"": ""2025-03-07 10:31"", ""duration_min"": 92}]"
U438,Inception,Sci-Fi,2,4.9,2025-04-02 10:31:25,1.0,False,tablet,26-35,"[{""timestamp"": ""2025-02-05 10:31"", ""duration_min"": 50}, {""timestamp"": ""2025-02-09 10:31"", ""duration_min"": 50}, {""timestamp"": ""2025-03-08 10:31"", ""duration_min"": 109}]"
U439,Inception,Sci-Fi,5,12.3,2025-04-28 10:31:25,1.0,False,laptop,18-25,"[{""timestamp"": ""2025-04-13 10:31"", ""duration_min"": 63}, {""timestamp"": ""2025-04-20 10:31"", ""duration_min"": 53}]"
U440,Inception,Sci-Fi,11,27.1,2025-04-22 10:31:25,4.0,True,mobile,18-25,"[{""timestamp"": ""2025-04-20 10:31"", ""duration_min"": 135}, {""timestamp"": ""2025-03-01 10:31"", ""duration_min"": 112}, {""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 144}, {""timestamp"": ""2025-02-26 10:31"", ""duration_min"": 64}]"
U441,Inception,Sci-Fi,14,34.5,2025-06-16 10:31:25,5.0,False,laptop,26-35,"[{""timestamp"": ""2025-05-22 10:31"", ""duration_min"": 75}, {""timestamp"": ""2025-05-27 10:31"", ""duration_min"": 46}, {""timestamp"": ""2025-04-27 10:31"", ""duration_min"": 67}]"
U442,Inception,Sci-Fi,16,39.5,2025-05-09 10:31:25,4.0,True,tablet,26-35,"[{""timestamp"": ""2025-03-17 10:31"", ""duration_min"": 103}]"
U443,Mad Max: Fury Road,Action,10,20.0,2025-06-15 10:31:25,3.0,True,smart-tv,36-45,"[{""timestamp"": ""2025-06-05 10:31"", ""duration_min"": 71}, {""timestamp"": ""2025-05-09 10:31"", ""duration_min"": 113}]"
U444,The Dark Knight,Action,6,15.2,2025-03-31 10:31:25,4.0,True,gaming-console,46-55,"[{""timestamp"": ""2025-02-28 10:31"", ""duration_min"": 33}, {""timestamp"": ""2025-02-22 10:31"", ""duration_min"": 101}, {""timestamp"": ""2025-02-22 10:31"", ""duration_min"": 116}, {""timestamp"": ""2025-02-23 10:31"", ""duration_min"": 55}, {""timestamp"": ""2025-01-30 10:31"", ""duration_min"": 100}]"
U445,The Silence of the Lambs,Thriller,3,5.9,2025-05-17 10:31:25,2.0,False,laptop,56+,"[{""timestamp"": ""2025-04-29 10:31"", ""duration_min"": 50}, {""timestamp"": ""2025-05-11 10:31"", ""duration_min"": 79}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 35}, {""timestamp"": ""2025-05-02 10:31"", ""duration_min"": 115}, {""timestamp"": ""2025-04-28 10:31"", ""duration_min"": 40}]"
U446,Forrest Gump,Drama,9,21.3,2025-05-01 10:31:25,5.0,True,tablet,46-55,"[{""timestamp"": ""2025-03-11 10:31"", ""duration_min"": 51}]"
U447,The Matrix,Sci-Fi,11,24.9,2025-05-13 10:31:25,1.0,True,smart-tv,56+,"[{""timestamp"": ""2025-04-02 10:31"", ""duration_min"": 107}]"
U448,The Godfather,Crime,15,43.8,2025-05-31 10:31:25,2.0,True,tablet,18-25,"[{""timestamp"": ""2025-05-15 10:31"", ""duration_min"": 22}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 29}, {""timestamp"": ""2025-05-22 10:31"", ""duration_min"": 39}]"
U449,Inception,Sci-Fi,8,19.7,2025-04-12 10:31:25,5.0,True,tablet,18-25,"[{""timestamp"": ""2025-02-14 10:31"", ""duration_min"": 129}, {""timestamp"": ""2025-02-23 10:31"", ""duration_min"": 143}]"
U450,The Shawshank Redemption,Drama,14,33.1,2025-04-01 10:31:25,3.0,False,tablet,46-55,"[{""timestamp"": ""2025-03-05 10:31"", ""duration_min"": 60}, {""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 64}, {""timestamp"": ""2025-02-14 10:31"", ""duration_min"": 80}, {""timestamp"": ""2025-03-04 10:31"", ""duration_min"": 56}]"
U451,The Godfather,Crime,17,49.6,2025-06-10 10:31:25,5.0,False,gaming-console,18-25,"[{""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 128}, {""timestamp"": ""2025-05-16 10:31"", ""duration_min"": 91}]"
U452,Forrest Gump,Drama,3,7.1,2025-06-17 10:31:25,,False,laptop,56+,"[{""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 82}, {""timestamp"": ""2025-05-05 10:31"", ""duration_min"": 67}, {""timestamp"": ""2025-05-13 10:31"", ""duration_min"": 97}]"
